id,sentence_id,english,japanese,created_at,updated_at
1266,270,catch on (to...),"流行る, 人気を博す",2021-11-9,2021-11-9
1267,270,(from) coast to coast,全米で,2021-11-9,2021-11-9
1268,271,tool,道具,2021-11-9,2021-11-9
1269,271,handy,come in handy: (いざという時に)役に立つ,2021-11-9,2021-11-9
1270,271,(close) at hand,(時間・空間的に)すぐ近くに[の],2021-11-9,2021-11-9
1271,272,in general,一般的に,2021-11-9,2021-11-9
1272,272,consumer,消費者,2021-11-9,2021-11-9
1273,272,prefer...,prefer A to B: BよりAのほうを選ぶ[好む],2021-11-9,2021-11-9
1274,272,quantity,量,2021-11-9,2021-11-9
1275,272,quality,質,2021-11-9,2021-11-9
1276,272,the other way around,正反対に[な],2021-11-9,2021-11-9
1277,273,obviously,明らかに,2021-11-9,2021-11-9
1278,273,advertisement,広告,2021-11-9,2021-11-9
1279,273,aim (...),be aimed at...: (活動などが)...を狙いとしている,2021-11-9,2021-11-9
1280,273,teenager,10代の若者,2021-11-9,2021-11-9
1281,274,factory,工場,2021-11-9,2021-11-9
1282,274,construction,under construction: 建設中の,2021-11-9,2021-11-9
1283,274,assemble (...),...を組み立てる,2021-11-9,2021-11-9
1284,274,VCR,ビデオデッキ,2021-11-9,2021-11-9
1285,274,unit,"ユニット, (構成)単位",2021-11-9,2021-11-9
1286,274,per...,...当たり,2021-11-9,2021-11-9
1287,275,efficient,効率的な,2021-11-9,2021-11-9
1288,275,machinery,[集合的に](大型の)機械類,2021-11-9,2021-11-9
1289,275,replace...,...に取って代わる,2021-11-9,2021-11-9
1290,275,manual,"(作業などが)手を使う, 肉体的に",2021-11-9,2021-11-9
1291,275,labor,労働,2021-11-9,2021-11-9
1292,276,in those days,当時は,2021-11-9,2021-11-9
1293,276,gigantic,巨大な,2021-11-9,2021-11-9
1294,276,corporation,大企業,2021-11-9,2021-11-9
1295,276,virtual,事実上の...,2021-11-9,2021-11-9
1296,276,monopoly,独占,2021-11-9,2021-11-9
1297,276,internal,国内の...,2021-11-9,2021-11-9
1298,276,commerce,"商取引, 商業",2021-11-9,2021-11-9
1299,277,with A B,AがBなので,2021-11-9,2021-11-9
1300,277,rescriction,[通例 -s] (設けられた)制限,2021-11-9,2021-11-9
1301,277,remove...,...を取り除く,2021-11-9,2021-11-9
1302,277,enterprise,企業,2021-11-9,2021-11-9
1303,277,come into being,誕生する,2021-11-9,2021-11-9
1304,278,result,as a result of...: ...の結果,2021-11-9,2021-11-9
1305,278,ridicuous,ばかげた,2021-11-9,2021-11-9
1306,278,venture,(新規)事業,2021-11-9,2021-11-9
1307,278,be in danger (of...),(...という)危険な状態にある,2021-11-9,2021-11-9
1308,278,bankrupt,go bankrupt: 倒産[破産]する,2021-11-9,2021-11-9
1309,279,compare...,compared to [with]...: ...と比べると,2021-11-9,2021-11-9
1310,279,previous,"(時間・順序的に)前の..., 前回の...",2021-11-9,2021-11-9
1311,279,look up,(景気などが)上向く,2021-11-9,2021-11-9
1312,279,in terms of...,...の点で(は),2021-11-9,2021-11-9
1313,279,profit,"make a profit: 儲ける, 利益を得る",2021-11-9,2021-11-9
1314,280,transfer (...),transfer ... (from A) to B: ...を(Aから)Bに転任[転籍]させる,2021-11-9,2021-11-9
1315,280,overseas,海外の,2021-11-9,2021-11-9
1316,280,branch,支店,2021-11-9,2021-11-9
1317,280,miss (...),...がいなくて寂しい,2021-11-9,2021-11-9
1318,280,drop ... a line,...に(ちょっとした)手紙を書く,2021-11-9,2021-11-9
1319,281,be away (from...),(外出で)(...に)いない,2021-11-9,2021-11-9
1320,281,on business,仕事で,2021-11-9,2021-11-9
1321,281,give birth to...,...を出産する,2021-11-9,2021-11-9
1322,282,apparantly,どうやら[見たところ]〜のようだ,2021-11-9,2021-11-9
1323,282,willing,be willing to do...: ...してもいいと思う,2021-11-9,2021-11-9
1324,282,take ... on,...(仕事・責任など)を(さらに)引き受ける,2021-11-9,2021-11-9
1325,282,task,"(課せられた大変な)任務, 仕事",2021-11-9,2021-11-9
1326,282,add to...,(行為が)...(負担など)を増やす[大きくする],2021-11-9,2021-11-9
1327,282,burden,負担,2021-11-9,2021-11-9
1328,283,intend to do...,...するつもりである,2021-11-9,2021-11-9
1329,283,take ... out,"...(人)を(外食などに)連れて行く, ...(異性)とデートする",2021-11-9,2021-11-9
1330,283,work overtime,残業する,2021-11-9,2021-11-9
1331,284,estimate ... (at A),...を(Aぐらいだと)見積もる,2021-11-9,2021-11-9
1332,284,loss,損失,2021-11-9,2021-11-9
1333,284,by ... at the latest,遅くとも...までに,2021-11-9,2021-11-9
1334,284,manage (...),(...を)何とかする,2021-11-9,2021-11-9
1335,284,somehow (or other),(あれこれ)何とかして,2021-11-9,2021-11-9
1336,285,count on...,...に頼る,2021-11-9,2021-11-9
1337,285,see to...,必ず[きちんと]...する,2021-11-9,2021-11-9
1338,285,appreciate (...),...(親切など)に感謝する,2021-11-9,2021-11-9
1339,285,mention...,"Don't mention it.: どういたしまして, いいんですよ",2021-11-9,2021-11-9
1340,286,pretend (...),(...の)ふりをする,2021-11-9,2021-11-9
1341,286,enthusiastic,熱心な,2021-11-9,2021-11-9
1342,286,boss,上司,2021-11-9,2021-11-9
1343,286,be around,(自分の)近く[そば]にいる,2021-11-9,2021-11-9
1344,287,promote...,get promoted: 昇進する,2021-11-9,2021-11-9
1345,287,at the expense of...,...を犠牲にして,2021-11-9,2021-11-9
1346,287,colleague,(仕事の)同僚,2021-11-9,2021-11-9
1347,287,ashamed,be ashamed of...: ...を恥ずかしく思う,2021-11-9,2021-11-9
1348,288,recession,景気後退,2021-11-9,2021-11-9
1349,288,set in,(好ましくないことが)始まる,2021-11-9,2021-11-9
1350,288,temporary,一時的な,2021-11-9,2021-11-9
1351,288,employee,temporary employee: 臨時社員[短期契約社員],2021-11-9,2021-11-9
1352,288,lay ... off,...を(一時的に)解雇する,2021-11-9,2021-11-9
1353,288,one after another,次々と,2021-11-9,2021-11-9
1354,289,nowadays,(昔と違って)今日では,2021-11-9,2021-11-9
1355,289,be out of work,失業中である,2021-11-9,2021-11-9
1356,289,against one's will,自らの意志ではなく,2021-11-9,2021-11-9
1357,289,responsible,be responsible for...: ...の責任を負うべきである,2021-11-9,2021-11-9
1358,290,pessimistic,悲観的な,2021-11-9,2021-11-9
1359,290,worry (...),be worried about...: ...を心配している,2021-11-9,2021-11-9
1360,290,concern (...),be concerned about...: ...を心配している,2021-11-9,2021-11-9
1361,291,white-color,オフィス労働の,2021-11-9,2021-11-9
1362,291,confront...,...(たいへんなこと)に直面する[している],2021-11-9,2021-11-9
1363,291,hardship,"(経済的)困窮, 苦難",2021-11-9,2021-11-9
1364,292,authority,[通例 the authorities] 当局,2021-11-9,2021-11-9
1365,292,strive,懸命に努力する,2021-11-9,2021-11-9
1366,292,vain,in vain: 無駄に,2021-11-9,2021-11-9
1367,292,stabilize (...),...を安定させる,2021-11-9,2021-11-9
1368,292,currency,(一国の)通貨,2021-11-9,2021-11-9
1369,293,conclusion,come to [reach] the conclusion (that〜): 〜という結論に至る,2021-11-9,2021-11-9
1370,293,nothing is more A than doing...,...するよりもAなことはない,2021-11-9,2021-11-9
1371,293,urgent,緊急の,2021-11-9,2021-11-9
1372,293,reduce...,...を減らす,2021-11-9,2021-11-9
1373,293,huge,巨大な,2021-11-9,2021-11-9
1374,293,deficit,赤字,2021-11-9,2021-11-9
1375,294,questionnaire,アンケート用紙,2021-11-9,2021-11-9
1376,294,distribute...,...を配る[配布する],2021-11-9,2021-11-9
1377,294,at random,無作為に,2021-11-9,2021-11-9
1378,295,All you have to do is (to) do...,...するだけでいい,2021-11-9,2021-11-9
1379,295,fill ... in [out],...(用紙)に必要事項を記入する,2021-11-9,2021-11-9
1380,295,blank,"余白, 空欄",2021-11-9,2021-11-9
1381,295,print (...),(...を)ブロック体[楷書]ではっきり書く,2021-11-9,2021-11-9
1382,295,in black ink,黒インクで,2021-11-9,2021-11-9
1383,296,in addition to...,...に加えて,2021-11-9,2021-11-9
1384,296,discount,割引(すること),2021-11-9,2021-11-9
1385,296,pick ... out,...を選ぶ,2021-11-9,2021-11-9
1386,296,optional,自由に選べる,2021-11-9,2021-11-9
1387,296,excursion,日帰りツアー,2021-11-9,2021-11-9
1388,296,for free,無料で,2021-11-9,2021-11-9
1389,297,round-trip,{米} 往復の,2021-11-9,2021-11-9
1390,297,fare,"運賃, (乗り物の)料金",2021-11-9,2021-11-9
1391,297,destination,(旅行などの)目的地,2021-11-9,2021-11-9
1392,297,as follows,以下の通り(の),2021-11-9,2021-11-9
1393,298,Don't forget to do...,...するのを忘れないで,2021-11-9,2021-11-9
1394,298,confirm...,...を確認する,2021-11-9,2021-11-9
1395,298,reservation,予約,2021-11-9,2021-11-9
1396,298,in advance,事前に,2021-11-9,2021-11-9
1397,299,Be sure to do...,必ず...しなさい,2021-11-9,2021-11-9
1398,299,check in,(空港で)搭乗手続きをする,2021-11-9,2021-11-9
1399,299,at least,(数量が)少なくとも,2021-11-9,2021-11-9
1400,299,prior to...,...より前に,2021-11-9,2021-11-9
1401,299,departure,出発,2021-11-9,2021-11-9
1402,300,attach...(to A),(Aに)...を取り付ける,2021-11-9,2021-11-9
1403,300,tag,(紐などで付ける)札,2021-11-9,2021-11-9
1404,300,baggage,[集合的に] (旅行時の)荷物(全部),2021-11-9,2021-11-9
1405,300,come off (...),(...から)(自然に)外れる[取れる],2021-11-9,2021-11-9
1406,301,average,on (the [an]) average: 平均すると,2021-11-9,2021-11-9
1407,301,package,{米} 小包,2021-11-9,2021-11-9
1408,301,weigh...,...の重さがある,2021-11-9,2021-11-9
1409,301,pound,(重量単位)ポンド,2021-11-9,2021-11-9
1410,302,plastic,ビニール製の,2021-11-9,2021-11-9
1411,302,garbage,ゴミ,2021-11-9,2021-11-9
1412,302,bag,"袋, カバン",2021-11-9,2021-11-9
1413,302,be free of [from]...,...(いやなもの)とは無縁である,2021-11-9,2021-11-9
1414,302,hazardous,(化学物質などが)(人体に)有害な,2021-11-9,2021-11-9
1415,302,chemical,化学物質[薬品],2021-11-9,2021-11-9
1416,303,flashlight,{米} 懐中電灯,2021-11-9,2021-11-9
1417,303,dim,(明るさが)薄暗い,2021-11-9,2021-11-9
1418,303,battery,(乾)電池,2021-11-9,2021-11-9
1419,304,How often 〜？,〜はどのくらいの頻度ですか？,2021-11-9,2021-11-9
1420,304,shuttle,(飛行機・バスなどの)往復[シャトル]便,2021-11-9,2021-11-9
1421,304,downtown,"{米} (街の)中心地の, ...の市街",2021-11-9,2021-11-9
1422,305,motel,モーテル,2021-11-9,2021-11-9
1423,305,accomodate...,(施設などが)...(人数)分の十分なスペースがある,2021-11-9,2021-11-9
1424,305,as 〜 as...,〜もの...,2021-11-9,2021-11-9
1425,306,suite,(ホテルの)スイートルーム,2021-11-9,2021-11-9
1426,306,three times larger than A,Aよりも3倍大きい,2021-11-9,2021-11-9
1427,306,condominium,{米} (分譲)マンション[共同住宅],2021-11-9,2021-11-9
1428,307,litter (...),(...に)ゴミを投げ捨てる,2021-11-9,2021-11-9
1429,307,facility,施設,2021-11-9,2021-11-9
1430,307,be subject,...を受ける場合がある,2021-11-9,2021-11-9
1431,307,maximum,最大[最高]の,2021-11-9,2021-11-9
1432,307,fine,罰金,2021-11-9,2021-11-9
1433,308,pack (...),[be -ed] (店などが)混んでいる,2021-11-9,2021-11-9
1434,308,had better do...,...した方がいい,2021-11-9,2021-11-9
1435,308,make a reservation,予約を取る[する],2021-11-9,2021-11-9
1436,308,beforehand,事前に,2021-11-9,2021-11-9
1437,309,interrupt (...),(...を)中断する,2021-11-9,2021-11-9
1438,309,meal,食事,2021-11-9,2021-11-9
1439,309,I'd like (to have) a word with you.,相談したいことがあるんだけど,2021-11-9,2021-11-9
1440,309,private,in private: 内密に,2021-11-9,2021-11-9
1441,309,get back to...,(後で自分のほうから)...(人)に連絡し直す[会いに行く],2021-11-9,2021-11-9
1442,310,cook,料理人,2021-11-9,2021-11-9
1443,310,astonish...,be astonished at [by]...: ...にたいへん驚く,2021-11-9,2021-11-9
1444,310,incredible,信じられない,2021-11-9,2021-11-9
1445,310,appetite,食欲,2021-11-9,2021-11-9
1446,311,go on,What's going on?: 何が起こっている[行われている]んだい？,2021-11-9,2021-11-9
1447,311,curious,"好奇心旺盛な, 知りたがっている",2021-11-9,2021-11-9
1448,311,I have no idea.,(考えたけれど)よくわかりません,2021-11-9,2021-11-9
1449,312,excited,(人が)興奮した,2021-11-9,2021-11-9
1450,312,fan,(有名人などの)ファン,2021-11-9,2021-11-9
1451,312,hang around (...),"(...(場所)を)ぶらぶらする, (集団が)(...(場所)に)群がる[たむろする",2021-11-9,2021-11-9
1452,312,rear,(入り口などが)裏の...,2021-11-9,2021-11-9
1453,312,exit,出口,2021-11-9,2021-11-9
1454,312,glimpse,catch [get / have] a glimpse of...: ...を一瞬目にする,2021-11-9,2021-11-9
1455,313,on doing...,...するとすぐに,2021-11-9,2021-11-9
1456,313,encounter...,...に(偶然)出会う,2021-11-9,2021-11-9
1457,313,celebrity,有名人,2021-11-9,2021-11-9
1458,313,ask for...,...を求める[ねだる],2021-11-9,2021-11-9
1459,313,autograph,(有名人などの)サイン,2021-11-9,2021-11-9
1460,314,abroad,海外に[で],2021-11-9,2021-11-9
1461,314,suffer (...),suffer from...: ...(病気など)で苦しむ,2021-11-9,2021-11-9
1462,314,jet lag,時差ボケ,2021-11-9,2021-11-9
1463,314,diarrhea,下痢,2021-11-9,2021-11-9
1464,315,sort [kind] of,"ちょっと, 何か",2021-11-9,2021-11-9
1465,315,dizzy,目まいがする,2021-11-9,2021-11-9
1466,315,feel like doing...,"...したいな, したい気がする",2021-11-9,2021-11-9
1467,315,throw up,吐く,2021-11-9,2021-11-9
1468,315,pale,"顔色が悪い, (血の気が引いて)青白い",2021-11-9,2021-11-9
1469,316,aspirin,鎮痛剤,2021-11-9,2021-11-9
1470,316,cure...,cure ... of A: ...(人)のA(病気)を治す,2021-11-9,2021-11-9
1471,316,ache,[通例 複合語で] ...痛,2021-11-9,2021-11-9
1472,316,in no time (at all),(驚くほど)すぐに,2021-11-9,2021-11-9
1473,317,I'm afraid (that) 〜,もしかしたら〜かなあ,2021-11-9,2021-11-9
1474,317,come down with...,"...(風邪など)にかかる, ...で体調を崩す",2021-11-9,2021-11-9
1475,317,take ... off,...(日数)の休みを取る,2021-11-9,2021-11-9
1476,318,ingredient,"(食品などの)成分, 原料",2021-11-9,2021-11-9
1477,318,bevarage,(水以外の)飲み物,2021-11-9,2021-11-9
1478,318,harmful (to...),(...に対して)有害な,2021-11-9,2021-11-9
1479,318,especially,"特に, とりわけ",2021-11-9,2021-11-9
1480,318,pregnant,妊娠している,2021-11-9,2021-11-9
1481,319,nutrition,栄養摂取,2021-11-9,2021-11-9
1482,319,vital,極めて重要な,2021-11-9,2021-11-9
1483,319,infant,"乳児, 幼児",2021-11-9,2021-11-9
1484,319,growth,"成長, 発展",2021-11-9,2021-11-9
1485,320,moderate,(程度・量が)適度な,2021-11-9,2021-11-9
1486,320,exercise,(体の)運動,2021-11-9,2021-11-9
1487,320,stimulate...,...を刺激する,2021-11-9,2021-11-9
1488,320,circulation,循環,2021-11-9,2021-11-9
1489,320,blood,血,2021-11-9,2021-11-9
1490,321,physician,医師,2021-11-9,2021-11-9
1491,321,advise...,advise A to do...: Aに...するよう助言する[忠告する],2021-11-9,2021-11-9
1492,321,refrain from...,...を控える,2021-11-9,2021-11-9
1493,321,alcohol,"酒, アルコール",2021-11-9,2021-11-9
1494,321,for the time being,当分の間は,2021-11-9,2021-11-9
1495,322,do,"本当に(...である), ぜひ(...する)",2021-11-9,2021-11-9
1496,322,shape,get into shape: 体調を良くする,2021-11-9,2021-11-9
1497,322,lose weight,体重が減る,2021-11-9,2021-11-9
1498,322,go doing...,"(自分の意思で)...しに行く, ...を楽しむ",2021-11-9,2021-11-9
1499,323,catch a cold,風邪をひく,2021-11-9,2021-11-9
1500,323,nasty,(病気・けがなどが)ひどい,2021-11-9,2021-11-9
1501,323,stay up late,(遅くまで)夜更かしする,2021-11-9,2021-11-9
1502,324,surgeon,外科医,2021-11-9,2021-11-9
1503,324,persuade...,persuade A to do...: A(人)を説得して...させる,2021-11-9,2021-11-9
1504,324,undergo...,...(苦痛を伴うこと)を経験する[受ける],2021-11-9,2021-11-9
1505,324,organ,"(動植物の)器官, 臓器",2021-11-9,2021-11-9
1506,324,transplant,移植,2021-11-9,2021-11-9
1507,325,bedridden,(病気・高齢で)寝たきりの,2021-11-9,2021-11-9
1508,325,take turns (doing...),(...を)交代でする,2021-11-9,2021-11-9
1509,325,look after...,...の面倒を見る,2021-11-9,2021-11-9
1510,326,hypothesis,仮説,2021-11-9,2021-11-9
1511,326,excessive,過度の,2021-11-9,2021-11-9
1512,326,amount,量,2021-11-9,2021-11-9
1513,326,junk,junk food: ジャンクフード,2021-11-9,2021-11-9
1514,326,contribute (...),contribute to...: ...の一因となる,2021-11-9,2021-11-9
1515,326,mortality,(避けられない)死ぬべき運命,2021-11-9,2021-11-9
1516,327,government,政府,2021-11-9,2021-11-9
1517,327,appropriate,"(行為などが)ふさわしい, 適切な",2021-11-9,2021-11-9
1518,327,measure,take (...) measures: (...な)手段を取る,2021-11-9,2021-11-9
1519,327,prevent...,"prevent A from doing...: Aに...させない, Aが...することを(事前に)防ぐ",2021-11-9,2021-11-9
1520,327,infection,"(病気・ウイルスの)伝染, 感染",2021-11-9,2021-11-9
1521,327,spread (...),(病気・情報などが)広がる,2021-11-9,2021-11-9
1522,328,minister,大臣,2021-11-9,2021-11-9
1523,328,oblige (...),"be obliged to do...: (ルール・義務なので)...せざるを得ない, ...を余儀なくされる",2021-11-9,2021-11-9
1524,328,resign (from...),(...を)辞職する[辞任する],2021-11-9,2021-11-9
1525,328,cabinet,[または C- ] 内閣,2021-11-9,2021-11-9
1526,329,regard...,regard A as B: AをBだと考える,2021-11-9,2021-11-9
1527,329,current,現在の...,2021-11-9,2021-11-9
1528,329,compulsory,"強制的な, 義務の",2021-11-9,2021-11-9
1529,329,education,教育,2021-11-9,2021-11-9
1530,329,obsolete,時代遅れの,2021-11-9,2021-11-9
1531,330,encourage...,encourage A to do...: Aに...するように励ます,2021-11-9,2021-11-9
1532,330,fullfil...,...を果たす[実現させる],2021-11-9,2021-11-9
1533,330,ambition,(人が感心するぐらい)大きな目標・夢,2021-11-9,2021-11-9
1534,331,make ... come true,...(夢・計画など)を実現する,2021-11-9,2021-11-9
1535,331,drop out,(...を)退学する,2021-11-9,2021-11-9
1536,331,make one's way,(苦労して[少しずつ])進む,2021-11-9,2021-11-9
1537,332,What do you do?,普段は何をなさっているのですか？,2021-11-9,2021-11-9
1538,332,college,大学,2021-11-9,2021-11-9
1539,332,freshman,大学1年生,2021-11-9,2021-11-9
1540,332,major,(大学での)専攻科目,2021-11-9,2021-11-9
1541,332,philosophy,(学問の)哲学,2021-11-9,2021-11-9
1542,333,tuition,授業料,2021-11-9,2021-11-9
1543,333,raise...,...(程度・料金など)を高くする,2021-11-9,2021-11-9
1544,333,nearly,"ほとんど, ほぼ",2021-11-9,2021-11-9
1545,333,percent,(単位)パーセント,2021-11-9,2021-11-9
1546,333,as of...,...(特定の日付)より[から],2021-11-9,2021-11-9
1547,334,be of two minds (whether A or B),(AとBの)どちらにしようか悩んでいる,2021-11-9,2021-11-9
1548,334,apply for...,...(仕事・証明書など)を申し込む,2021-11-9,2021-11-9
1549,334,scholarship,奨学金,2021-11-9,2021-11-9
1550,334,give it a try,(あれこれ考えずに)やってみる,2021-11-9,2021-11-9
1551,335,as soon as 〜,〜するとすぐに,2021-11-9,2021-11-9
1552,335,graduate (from...),(...(高校・大学)を)卒業する,2021-11-9,2021-11-9
1553,335,take (...) over,(...(もの)を)引き継ぐ,2021-11-9,2021-11-9
1554,336,be cut out for...,...(職種)に向いている,2021-11-9,2021-11-9
1555,336,military,[the - ] 軍隊,2021-11-9,2021-11-9
1556,336,because of...,"...の理由で, ...が原因で",2021-11-9,2021-11-9
1557,336,rigid,(規則などが)厳格な,2021-11-9,2021-11-9
1558,336,discipline,規律,2021-11-9,2021-11-9
1559,337,determine...,be determined to do...: ...すると決心[決意]している,2021-11-9,2021-11-9
1560,337,make a living,生計を立てる,2021-11-9,2021-11-9
1561,337,playwright,脚本家,2021-11-9,2021-11-9
1562,337,at all costs,どんな犠牲を払っても,2021-11-9,2021-11-9
1563,338,grow up,大人になる,2021-11-9,2021-11-9
1564,338,learn to do...,...できるようになる[するようになる],2021-11-9,2021-11-9
1565,338,perspective,put ... in perspective: ...を総合的な視野で捉える,2021-11-9,2021-11-9
1566,339,conformity,体制・社会通念などに従うこと,2021-11-9,2021-11-9
1567,339,essenntial,"[- (for [to]...)] (...に)不可欠な, 本質に関わる",2021-11-9,2021-11-9
1568,339,element,(基本的な)要素,2021-11-9,2021-11-9
1569,339,homogeneous,"均質な, 同種のものだけで構成された",2021-11-9,2021-11-9
1570,339,community,(地域)社会,2021-11-9,2021-11-9
1571,340,would rather do A (than do B),(選べるなら)(Bするより)むしろAしたい,2021-11-9,2021-11-9
1572,340,go one's own way,我が道を行く,2021-11-9,2021-11-9
1573,340,toil away,ひたすら[あくせく]働く,2021-11-9,2021-11-9
1574,340,fit (...),(...に)(ぴったり)合う[はまる],2021-11-9,2021-11-9
1575,340,mold,(決まった)型,2021-11-9,2021-11-9
1576,340,get (...) nowhere,(行為などが)(...に)何の進歩[成果]ももたらさない,2021-11-9,2021-11-9
1577,341,take after...,...(親など)に似ている,2021-11-9,2021-11-9
1578,341,personality,"人柄, 性格",2021-11-9,2021-11-9
1579,341,I mean,"(より明確な理由を加えたい時に)だって, つまり",2021-11-9,2021-11-9
1580,341,obstinate,頑固な,2021-11-9,2021-11-9
1581,341,be ... by nature,生まれつき...である,2021-11-9,2021-11-9
1582,341,give in (to...),(...に)降参する[屈服する],2021-11-9,2021-11-9
1583,342,ripe,(機が)熟した,2021-11-9,2021-11-9
1584,342,bold,大胆な,2021-11-9,2021-11-9
1585,342,go for...,...を手に入れようと頑張る,2021-11-9,2021-11-9
1586,342,stand by (...),...(困っている友達など)を見捨てない,2021-11-9,2021-11-9
1587,343,stand up for...,"...(人・権利)を守る, ...のために立ち上げる",2021-11-9,2021-11-9
1588,343,believe in...,...が正しいこと[大切なこと]だと信じる,2021-11-9,2021-11-9
1589,343,yield...,yield (to...): (...に)屈する,2021-11-9,2021-11-9
1590,343,threat,"脅威, 脅迫",2021-11-9,2021-11-9
1591,344,if only 〜,〜でありさえすればいいのにああ,2021-11-9,2021-11-9
1592,344,conquer...,...(困難など)を克服する,2021-11-9,2021-11-9
1593,344,weakness,"(性格・性質上の)弱点, 短所",2021-11-9,2021-11-9
1594,344,It's up to...,それは...(人)次第だ,2021-11-9,2021-11-9
1595,345,make the most of...,...(有利な状況)を最大限利用する,2021-11-9,2021-11-9
1596,345,rare,"珍しい, めったにない",2021-11-9,2021-11-9
1597,345,opportunity,"機会, チャンス",2021-11-9,2021-11-9
1598,345,demonstrate (...),"...(事実など)をはっきり示す, ...を実証する",2021-11-9,2021-11-9
1599,345,talent (for...),(...の)才能,2021-11-9,2021-11-9
1600,346,let ... down,...をがっかりさせる,2021-11-9,2021-11-9
1601,346,faith,have faith in...: ...を信頼している,2021-11-9,2021-11-9
1602,346,make it,(人が困難を乗り越えて)成功する,2021-11-9,2021-11-9
1603,347,spectator,観客,2021-11-9,2021-11-9
1604,347,move (...),"...を感動させる, ...の涙を誘う",2021-11-9,2021-11-9
1605,347,graceful,(動きなどが)優雅な,2021-11-9,2021-11-9
1606,347,performance,"演技, 公演",2021-11-9,2021-11-9
1607,348,receive...,...を受ける[受け取る],2021-11-9,2021-11-9
1608,348,architecture,建築(学),2021-11-9,2021-11-9
1609,348,prestigious,権威のある,2021-11-9,2021-11-9
1610,348,award,賞,2021-11-9,2021-11-9
1611,349,in the face of...,...をものともせず,2021-11-9,2021-11-9
1612,349,adversity,逆境,2021-11-9,2021-11-9
1613,349,accomplish...,...を成し遂げる,2021-11-9,2021-11-9
1614,349,extraordinary,並外れた,2021-11-9,2021-11-9
1615,349,feat,偉業,2021-11-9,2021-11-9
1616,349,deserve...,...を受けるに値する,2021-11-9,2021-11-9
1617,349,praise,称賛(の言葉),2021-11-9,2021-11-9
1618,350,audience,[集合的に] 聴衆,2021-11-9,2021-11-9
1619,350,impress...,...に感銘[感動]を与える,2021-11-9,2021-11-9
1620,350,eloquent,(話などが)説得力のある,2021-11-9,2021-11-9
1621,350,lecture,"講義, 講演",2021-11-9,2021-11-9
1622,351,humble,庶民の,2021-11-9,2021-11-9
1623,351,background,"(人の)育ち, 経歴",2021-11-9,2021-11-9
1624,351,achieve...,...を成し遂げる,2021-11-9,2021-11-9
1625,351,worldwide,世界的な,2021-11-9,2021-11-9
1626,351,fame,名声,2021-11-9,2021-11-9
1627,352,accumulate (...),(長期間かけて)...をためる[蓄積する],2021-11-9,2021-11-9
1628,352,tremendous,"(驚くほど)大きな, 莫大な",2021-11-9,2021-11-9
1629,352,財産,fortune,2021-11-9,2021-11-9
1630,352,postwar,戦後の...,2021-11-9,2021-11-9
1631,352,era,時代,2021-11-9,2021-11-9
1632,353,used to do...,かつて...だった,2021-11-9,2021-11-9
1633,353,well off / well-off,裕福な,2021-11-9,2021-11-9
1634,353,generous,気前のよい,2021-11-9,2021-11-9
1635,353,live from hand to mouth,その日暮らしをする,2021-11-9,2021-11-9
1636,354,by no means,決して...しない[ではない],2021-11-9,2021-11-9
1637,354,satisfy...,be satisfied with...: ...に満足する,2021-11-9,2021-11-9
1638,354,reward,"見返り, 報酬",2021-11-9,2021-11-9
1639,354,selfish,自己中心的な,2021-11-9,2021-11-9
1640,354,greedy,欲の深い,2021-11-9,2021-11-9
1641,355,owe A B / owe B to A,A(人)にB(金額)の借りがある,2021-11-9,2021-11-9
1642,355,altogether,全部で,2021-11-9,2021-11-9
1643,355,pay ... back (A),...に(A(金額)を)返す,2021-11-9,2021-11-9
1644,355,be hard up,(一時的に)お金に困っている,2021-11-9,2021-11-9
1645,355,There you go again!,"(あきれて)またそれだ, また始まったよ！",2021-11-9,2021-11-9
1646,356,to one's surprise,[文を修飾して] (...が)驚いたことに(〜だ[だった]),2021-11-9,2021-11-9
1647,356,debt,(多額の)借金,2021-11-9,2021-11-9
1648,356,amount to...,(合計が)...に達する,2021-11-9,2021-11-9
1649,356,considerable,(数量・程度などが)かなりの,2021-11-9,2021-11-9
1650,356,sum,金額,2021-11-9,2021-11-9
1651,357,cling to...,...にしがみつく,2021-11-9,2021-11-9
1652,357,glory,"栄光, 名誉",2021-11-9,2021-11-9
1653,357,leave ... behind,...を置き去りにする,2021-11-9,2021-11-9
1654,358,escape (...),escape from...: ...から逃げる,2021-11-9,2021-11-9
1655,358,harsh,(環境などが)厳しい,2021-11-9,2021-11-9
1656,358,reality,現実,2021-11-9,2021-11-9
1657,358,adapt...,adapt to...: ...に順応する,2021-11-9,2021-11-9
1658,359,prosperity,(経済的)繁栄,2021-11-9,2021-11-9
1659,359,last,続く,2021-11-9,2021-11-9
1660,359,forever,永遠に,2021-11-9,2021-11-9
1661,359,in other words,つまり,2021-11-9,2021-11-9
1662,359,come to an end,(長く続いてきたことが)終わる,2021-11-9,2021-11-9
1663,359,one of these days,"いつかは, 近いうちに",2021-11-9,2021-11-9
1664,360,proper,"(常識的に見て)ふさわしい, 適切な",2021-11-9,2021-11-9
1665,360,qualification,"資格, 能力",2021-11-9,2021-11-9
1666,360,require...,...が必要である,2021-11-9,2021-11-9
1667,360,position,"(社内の)ポスト, 仕事",2021-11-9,2021-11-9
1668,360,literacy,computer literacy: コンピューターが使えること,2021-11-9,2021-11-9
1669,360,be a must,絶対条件である,2021-11-9,2021-11-9
